"","X","huc12","states","name","areasqkm","areaacres"
"427021","42702","010900040401","MA,RI","Ten Mile River",144.27,35650.49
"42704","42704","010900040101","MA","Satucket River",90.75,22425.19
"42705","42705","010900040202","MA","Assawompset Pond",127.5,31505.6
"42706","42706","010900040702","MA,RI","Barrington River-Warren River",46.54,11499.75
"427061","42706","010900040702","MA,RI","Barrington River-Warren River",46.54,11499.75
"42707","42707","010900040102","MA","Matfield River",107.54,26574.05
"42708","42708","010900040301","MA","Wading River",113,27923.73
"43059","43059","010200010204","ME","Little Penobscot Brook-South Branch Penobscot River",119.22,29458.89
"43062","43062","010300010102","CN,ME","South Branch Moose River",91.95,22721.49
"43063","43063","010300010204","ME","Little Gulf Stream-Moose River",98.04,24227.1
"43064","43064","010300010302","CN,ME","West Branch Sandy Stream",92.93,22962.63
"43065","43065","010300010303","ME","Wood Pond",178.24,44045.08
"43068","43068","010300020102","ME","Chain of Ponds",75.33,18615.12
"43069","43069","010300010304","ME","Heald Stream",62.5,15444.46
"43070","43070","010400010303","CN,ME,NH","Parmachenee Lake",144.77,35774.41
"430701","43070","010400010303","CN,ME,NH","Parmachenee Lake",144.77,35774.41
"43071","43071","010801010502","VT","East Branch Nulhegan River",89.93,22222.89
"43072","43072","010801010301","NH","Bishop Brook",55.99,13835.77
"43073","43073","010801010305","CN,NH,VT","Willard Stream-Connecticut River",139.92,34574.93
"430731","43073","010801010305","CN,NH,VT","Willard Stream-Connecticut River",139.92,34574.93
"43074","43074","010801010203","NH,VT","Favreau Brook-Connecticut River",56.18,13882.32
"430741","43074","010801010203","NH,VT","Favreau Brook-Connecticut River",56.18,13882.32
"43075","43075","010801010104","NH","Lake Francis-Connecticut River",147.12,36353.82
"43234","43234","010801010102","NH","First Connecticut Lake-Connecticut River",96.28,23791.24
"43235","43235","010400010101","ME","Cupsuptic River",161.14,39818.54
"43236","43236","010801010303","CN,NH,VT","Halls Stream",160.25,39598.88
"432361","43236","010801010303","CN,NH,VT","Halls Stream",160.25,39598.88
"43237","43237","010801010103","NH","Perry Stream",79.06,19536.69
"43238","43238","010801010101","ME,NH","Second Connecticut Lake-Connecticut River",119.08,29425.87
"432381","43238","010801010101","ME,NH","Second Connecticut Lake-Connecticut River",119.08,29425.87
"43239","43239","010801010201","CN,NH","Middle Branch Indian Stream",83.87,20723.87
"43242","43242","010400010102","ME","Little Kennebago Lake-Kennebago River",133.95,33099.67
"43243","43243","010100060107","ME","Saint Francis Brook",40.83,10089.78
"43255","43255","010200010104","CN,ME","Dole Pond",110.61,27331.98
"43256","43256","010200010105","CN,ME","Dole Brook",69.37,17142.05
"43257","43257","010200010201","CN,ME","Threemile Brook-South Branch Penobscot River",93.89,23199.68
"43258","43258","010200010202","CN,ME","Penobscot Lake",41.92,10357.71
"43259","43259","010200010203","ME","Penobscot Brook",35.43,8755.02
"43260","43260","010300010202","ME","Gulf Stream",56.85,14047.74
"43261","43261","010300020403","ME","Kibby Stream",115.13,28448.43
"43262","43262","010300010101","CN,ME","Number One Brook",85.93,21234.93
"43263","43263","010300020101","CN,ME","Horseshoe Stream",93.61,23131.28
"43264","43264","010801010304","CN,VT","Leach Creek",157.81,38995.58
"43265","43265","010801010202","NH","Indian Stream",100.04,24720.16
"43266","43266","010400010302","CN,ME,NH","West Branch Magalloway River",68.48,16921.55
"432661","43266","010400010302","CN,ME,NH","West Branch Magalloway River",68.48,16921.55
"43267","43267","010400010301","CN,ME","Second East Branch Magalloway River",57.38,14179.58
"43268","43268","010100060201","CN,ME","Little Saint John Lake-Southwest Branch St. John River",93.99,23226.43
"43269","43269","010100060101","ME","Fourth Saint John Pond",56.55,13973.43
"43270","43270","010100060102","ME","Fifth Saint John Pond",61.2,15123.81
"43271","43271","010100060103","ME","Sweeney Brook",94.96,23466.31
"43272","43272","010100060105","ME","Baker Lake",57.2,14135.44
"43273","43273","010100060202","CN,ME","South Morning Stream-Southwest Branch Saint John River",124.83,30846.38
"43274","43274","010100060104","ME","Campbell Brook-Baker Branch Saint John River",176.24,43548.95
"43275","43275","010100060110","ME","010100060110-Baker Branch Saint John River",48.99,12106.54
"43276","43276","010100060108","ME","Turner Brook",65.02,16067.02
"43277","43277","010100060106","ME","Desolation Brook",54.41,13443.89
"43278","43278","010100060109","ME","Brailey Brook",131.48,32488.4
"43279","43279","010100060111","ME","Baker Branch Saint John River",132.53,32748.4
"43280","43280","010100060209","ME","Southwest Branch Saint John River",68.86,17016.02
"44226","44226","043001050302","VT","North Branch LaMoille River",157.16,38833.99
"44227","44227","043001050303","VT","Brewster River-Lamoille River",146.48,36197.13
"44228","44228","043001050304","VT","Seymour River-Lamoille River",132.29,32689.65
"44338","44338","043001090303","CN,VT","South River",181.97,44966.1
"44357","44357","043002020704","CN,VT","Tomifobia River",133.37,32956.07
"44360","44360","043100010508","CN,ME","Metgermette River",74.71,18461.37
"44365","44365","043100010301","CN,ME","Barrage River",58.18,14377.01
"44367","44367","043002021404","CN,VT","Lake Memphremagog",478.59,118262.28
"44399","44399","043001030602","VT","Headwaters Little River",140.26,34660.01
"44400","44400","043001030603","VT","Little River",149.92,37045.05
"44401","44401","043001030604","VT","Joiner Brook-Winooski River",133.47,32982.02
"44402","44402","043001010203","NY,VT","Wells Brook-Mettawee River",135.34,33443.39
"44403","44403","043001010204","NY,VT","Indian River",95.78,23667.16
"44404","44404","043001010205","NY,VT","Mettawee River",152.04,37568.91
"44407","44407","043001070103","VT","Mineral Spring Brook-Missisquoi River",87.95,21733.1
"44411","44411","043002020605","CN,NH","Clifton River",96,23722.15
"44414","44414","043002020606","CN,NH","Headwaters Eaton River",153.55,37943.18
"44418","44418","043002020403","CN,NH","Ditton River",132.6,32766.41
"44419","44419","043100010501","CN,ME","Headwaters Wolf River",109.01,26937.24
"44420","44420","043100010504","CN,ME","Portage River",108.94,26918.68
"44430","44430","043100010502","CN,ME","Monument River",50.94,12588.24
"44454","44454","043002021201","VT","Headwaters Black River",125.65,31047.98
"44456","44456","043002020602","CN,NH","Headwaters North Eaton River",131.72,32548.91
"44463","44463","043002020402","CN,ME,NH","Headwaters Salmon River",107.71,26616.46
"444631","44463","043002020402","CN,ME,NH","Headwaters Salmon River",107.71,26616.46
"44468","44468","043100010102","CN,ME","Clinton River",112.29,27747.19
"44471","44471","043100010103","CN,ME","Arnold River",154.03,38060.83
"44481","44481","043002021101","VT","Headwaters Barton River",64.83,16019.5
"44487","44487","043100010104","CN,ME","Spider Lake",80.61,19918.67
"44488","44488","043100010101","CN,ME","Spider River",93.46,23095.13
"44497","44497","043100010505","CN,ME","Middle Wolf River",118.77,29349.62
"44501","44501","043002021202","VT","Lamphean Brook-Black River",75.72,18711.68
"44506","44506","043002021203","VT","Lords Creek",41.32,10209.34
"44507","44507","043002021102","VT","Willoughby Brook-Barton River",136.66,33769.01
"44527","44527","043002021103","VT","Willoughby River",162.12,40059.96
"44532","44532","043100010206","CN,ME","Nebnellis River",86.86,21464.2
"44536","44536","043002021104","VT","Barton River",61.8,15270.48
"44629","44629","043100010506","CN,ME","Wilson River",50.9,12576.92
"44783","44783","043002021204","VT","Stony Brook-Black River",106.58,26336.66
"44790","44790","043100010507","CN,ME","North Metgermette River",75.1,18557.67
"44797","44797","043002021302","VT","Seymour Lake",65.68,16229.46
"44799","44799","043002021301","VT","Headwaters Clyde River",169.26,41825.76
"44801","44801","043100010205","CN,ME","Kokomis River",47.02,11619.77
"44809","44809","043002021303","VT","Clyde River",138.19,34147.96
"44814","44814","043002020801","CN,VT","Averill Creek",48.3,11934.45
"44816","44816","043002020701","CN,VT","Headwaters Tomifobia River",137.54,33987.33
"44819","44819","043002020802","CN,VT","Headwaters Coaticook River",157.8,38993.68
"44821","44821","043002020702","CN,VT","Headwaters Niger River",95.24,23534.63
"44823","44823","043100010302","CN,ME","Headwaters Samson River",46.93,11596.31
"44921","44921","043001050201","VT","Headwaters Browns River",99.67,24629.99
"44922","44922","043001050105","VT","Green River",50.1,12380.76
"44923","44923","043001050106","VT","Ryder Brook-Lamoille River",128.27,31697.34
"44924","44924","043001050107","VT","Kenfield Brook-Lamoille River",108.98,26928.49
"44925","44925","043001050202","VT","Browns River",139.25,34409.33
"44926","44926","043001050301","VT","Gihon River",167.93,41496.09
"44927","44927","043001050305","VT","Stones Brook-Lamoille River",87.88,21714.54
"44928","44928","043001050306","VT","Lamoille River",134.3,33185.66
"44929","44929","043001010201","VT","Headwaters Mettawee River",113.5,28045.77
"44930","44930","043001010202","VT","Flower Brook",49.16,12147.05
"44931","44931","043001010301","VT","Headwaters Poultney River",96.5,23845.73
"44932","44932","043001010302","NY,VT","Finel Hollow Brook-Poultney River",99.08,24483.03
"44933","44933","043001010303","VT","Headwaters Castleton River",123.76,30580.76
"44934","44934","043001010304","NY,VT","Castleton River",133.34,32948.43
"44935","44935","043001070206","CN,VT","Leavit Brook-Missisquoi River",97.11,23995.32
"44944","44944","043001030403","VT","Great Brook-Winooski River",85,21004.17
"44946","44946","043001030302","VT","North Branch Winooski River",114.53,28301.26
"44947","44947","043001030401","VT","Headwaters Dog River",138.47,34217.11
"44949","44949","043001030402","VT","Dog River",102.28,25272.81
"44950","44950","043001030501","VT","Headwaters Mad River",102.61,25356.12
"44951","44951","043001030502","VT","Mill Brook-Mad River",98.61,24368.14
"44987","44987","043001080104","NY,VT","Charter Brook-Lake Champlain",164.76,40712.98
"44989","44989","043001080301","VT","East Creek",83.17,20552.03
"44992","44992","043001080304","NY,VT","McKenzie Brook-Lake Champlain",182.29,45043.58
"44998","44998","043001090302","CN,NY,VT","Little River-Richelieu River ",83.4,20609.54
"45000","45000","043001080402","VT","Outlet Little Otter Creek",71.01,17548.08
"45001","45001","043001080401","VT","Headwaters Little Otter Creek",117.62,29065.46
"45002","45002","043001080602","NY,VT","Hoisington Brook-Lake Champlain",250.65,61935.76
"45003","45003","043001080502","VT","Outlet Lewis Creek",106.91,26418.69
"45005","45005","043001080501","VT","Headwaters Lewis Creek",100.71,24885.23
"45008","45008","043001080801","VT","La Platte River",137.37,33945.32
"45010","45010","043001080802","VT","Munroe Brook-Shelburne Bay",52.72,13026.53
"45016","45016","043001080902","VT","Malletts Bay",136.81,33807.2
"45018","45018","043001070401","VT","Tyler Branch",149.87,37032.69
"45021","45021","043001070102","VT","Snider Brook-Missisquoi River",58.68,14501.24
"45023","45023","043001070403","VT","Goodsell Brook-Missisquoi River",53.77,13286.02
"45024","45024","043001081604","CN,NY,VT","Lake Champlain",922.87,228045.03
"45025","45025","043001070601","VT","McGowan Brook-Missisquoi River",64.58,15957.49
"45026","45026","043001030701","VT","Huntington River",172.08,42522.9
"45027","45027","043001030503","VT","Shepard Brook",44.55,11008.88
"45028","45028","043001030504","VT","Mad River",127.03,31389.91
"45029","45029","043001030601","VT","Graves Brook-Winooski River",104.17,25739.86
"45030","45030","043001030702","VT","Snipe Island Brook-Winooski River",152.08,37580.6
"45032","45032","043001030703","VT","Muddy Brook",55.1,13615.17
"45033","45033","043001030704","VT","Winooski River",127.78,31575.05
"45034","45034","043001050101","VT","Headwaters Lamoille River",152.32,37640.23
"45035","45035","043001050102","VT","Hardwick Lake Dam-Lamoille River",151.29,37384.01
"45036","45036","043001050103","VT","Wild Branch",102.06,25219.69
"45037","45037","043001050104","VT","Elmore Branch-Lamoille River",110.66,27343.76
"45038","45038","043001070301","VT","Headwaters Trout River",148.55,36708.69
"45039","45039","043001081203","CN,VT","Mud Creek",25.33,6259.62
"45041","45041","043001070402","VT","Enosburg Falls-Missisquoi River",74.84,18492.27
"45042","45042","043001070302","VT","Outlet Trout River",67.27,16623.29
"45044","45044","043001020402","VT","Lower Lemon Fair River",122.08,30166.63
"45045","45045","043001020501","VT","Dead Creek",157.31,38872.62
"45046","45046","043001020502","VT","Otter Creek",88.02,21749.64
"45048","45048","043001070104","VT","Jay Branch",62.27,15386.81
"45049","45049","043001081101","CN,VT","Rock River",143.9,35557.31
"45050","45050","043001030103","VT","Stevens Branch",83.68,20677.59
"45051","45051","043001030201","VT","Headwaters Winooski River",126.72,31312.94
"45052","45052","043001030202","VT","Nasmith Brook-Winooski River",166.24,41078.78
"45053","45053","043001030203","VT","Kingsbury Branch",137.42,33957.14
"45078","45078","043001070107","CN,VT","Beetle Brook-Missisquoi River",73.8,18235.5
"45079","45079","043001081001","CN,VT","Heawaters Pike River",109.38,27029.56
"45080","45080","043001070210","CN,VT","Lucas Brook-Missisquoi River",140.54,34729.29
"45081","45081","043001081005","CN,VT","Groat Creek",83.68,20678.44
"45082","45082","043001070106","CN,VT","Mud Creek",104.15,25735.82
"45083","45083","043001081102","CN,VT","Carman Brook-Missisquoi Bay",185.77,45905.24
"45084","45084","043001070209","CN,VT","Outlet Sutton River",73.9,18260.01
"45092","45092","043001010306","VT","Hubbardton River",114.77,28361.28
"45093","45093","043001010307","NY,VT","Poultney River-Head of Lake Champlain",110.56,27319.4
"45094","45094","043001020101","VT","Headwaters Otter Creek",87.89,21717.05
"45095","45095","043001010305","NY,VT","Mud Brook-Poultney River",40.24,9943.97
"45096","45096","043001020102","VT","Big Branch",67.42,16660.01
"45097","45097","043001020103","VT","Homer Stone Brook-Otter Creek",130.66,32286.97
"45098","45098","043001020104","VT","Headwaters Mill Creek",68.16,16841.83
"45099","45099","043001020105","VT","Mill Creek",116.34,28748.01
"45100","45100","043001020106","VT","Cold River",94.78,23421.55
"45101","45101","043001020107","VT","East Creek",158.94,39274.56
"45102","45102","043001020108","VT","Clarendon River",122.61,30296.42
"45103","45103","043001020109","VT","Moon Brook-Otter Creek",100.41,24812.85
"45104","45104","043001020201","VT","Headwaters New Haven River",128.02,31635.33
"45105","45105","043001020202","VT","Baldwin Creek",46.97,11607.63
"45106","45106","043001020203","VT","New Haven River",126.12,31166.07
"45107","45107","043001020301","VT","Furnace Brook",114.71,28346.12
"45108","45108","043001020302","VT","Bresee Mill Brook-Otter Creek",90.61,22391.09
"45109","45109","043001020306","VT","Middlebury River",162.66,40193.06
"45110","45110","043001020303","VT","Neshobe River",52.04,12859.71
"45111","45111","043001020304","VT","Willow Brook-Otter Creek",63.86,15781.2
"45112","45112","043001020305","VT","Leicester River",97.37,24060.44
"45113","45113","043001020307","VT","Pleasant Brook-Otter Creek",132.05,32631.45
"45114","45114","043001020401","VT","Upper Lemon Fair River",114.35,28255.39
"45115","45115","043001030101","VT","Headwaters Stevens Branch",89.45,22103.26
"45116","45116","043001030102","VT","Jail Branch",125.26,30953
"45117","45117","043001030204","VT","Sodom Pond Brook-Winooski River",89.98,22235.69
"45118","45118","043001030301","VT","Headwaters North Branch Winooski River",87.05,21509.4
"45119","45119","043001081202","VT","Mill River",59.83,14783.56
"45120","45120","043001080901","VT","Malletts Creek",61.17,15115.37
"45124","45124","043001070502","VT","Fairfield River",51.54,12737
"45128","45128","043001081201","VT","Jewett Brook",60,14825.63
"45129","45129","043001070501","VT","Headwaters Black Creek",144.12,35612.82
"45130","45130","043001070503","VT","Dead Creek",62.34,15404.3
"45132","45132","043001070101","VT","Headwater Missisquoi River",83.98,20751.86
"45133","45133","043001070504","VT","Black Creek",52.75,13035.13
"45134","45134","043001070602","VT","Hungerford Brook",50.89,12574.01
"45135","45135","043001081204","VT","Saint Albans Bay-Lake Champlain",442.95,109454.49
"50664","50664","043001070603","VT","Outlet Missisquoi River",42.14,10411.81
"53475","53475","010802050502","CT","Stoughton Brook-Connecticut River",51.26,12667.6
"53476","53476","010802050904","CT","Falls River",45.91,11345.49
"53477","53477","010802070602","CT","Mill Brook-Farmington River",139.11,34374.31
"53478","53478","010802050105","CT,MA","Freshwater Brook-Connecticut River",108.28,26755.69
"534781","53478","010802050105","CT,MA","Freshwater Brook-Connecticut River",108.28,26755.69
"53479","53479","010600010502","ME","Goosefare Brook-Frontal Saco Bay",30.01,7414.5
"53480","53480","011000040201","CT","Menunketesuck River",45.04,11128.43
"53481","53481","011000040207","CT","Patchogue River-Frontal Westbrook Harbor",47.8,11810.89
"53482","53482","010600010507","ME","Saco Bay-Atlantic Ocean",170.26,42072.84
"53485","53485","020200030801","MA,NY","Headwaters Little Hoosic River",103.74,25634.95
"53486","53486","020200030802","NY,VT","Little Hoosic River",90.73,22420.81
"53487","53487","020200030605","MA,NY,VT","Hemlock Brook-Hoosic River",126.89,31354.06
"534871","53487","020200030605","MA,NY,VT","Hemlock Brook-Hoosic River",126.89,31354.06
"54831","54831","010900060104","RI","Point Judith Harbor of Refuge-Block Island Sound",182.35,45059.54
"54852","54852","010900060202","RI","Rhode Island Sound-Block Island Sound",253.45,62627.83
"54855","54855","010900041000","RI","Sachuest Bay-Rhode Island Sound",270.36,66807.34
"55516","55516","011000050105","MA","Goose Pond Brook-Housatonic River",94.5,23350.35
"55540","55540","020301020101","CT,NY","Kensico Reservoir",37.94,9375.1
"55541","55541","020301010301","CT,NY","Titicus River",63.48,15686.7
"56764","56764","010500021107","ME","Islands of Dyer Bay",0.09,21.19
"57434","57434","010500040203","CN,ME","James Brook-Frontal Passamaquoddy Bay",89.24,22052.33
"57535","57535","010500040802","CN,ME","Bay of Fundy",924.81,228526.53
"57621","57621","010500010307","ME","West Grand Lake",126.4,31234.46
"57661","57661","010500020402","ME","Crooked River",46,11367.85
"57662","57662","010500020403","ME","Pembroke Stream-Machias River",91.83,22691.94
"57663","57663","010500020501","ME","First Chain Lake",50.51,12480.42
"57664","57664","010500020601","ME","Mopang Lake-Mopang Stream",170.3,42081.86
"57690","57690","010200050301","ME","Number Three Pond-West Branch Passadumkeag River",58.01,14335.15
"58388","58388","010500020908","ME","Pleasant Bay-Atlantic Ocean",63.7,15741.24
"58628","58628","010500021210","ME","Webb Pond",86.16,21289.93
"58630","58630","010500021304","ME","Union River Bay",74.5,18408.47
"58631","58631","010500021401","ME","Donnell Pond-Card Mill Stream",63.35,15655.29
"58649","58649","010500021102","ME","Tunk Stream",75.89,18753.64
"58650","58650","010500021104","ME","Islands of Gouldsboro Bay",0.01,3.25
"58823","58823","010500020204","ME","Gardner Lake",127.5,31505.93
"58825","58825","010500020205","ME","East Machias River",26.16,6463.35
"58826","58826","010500020301","ME","Fifth Machias Lake-Fourth Machias Lake",169.89,41981.28
"58827","58827","010500020302","ME","Third Machias Lake-First Machias Lake",117.7,29083.83
"58828","58828","010500020401","ME","West Branch Machias River",128.81,31828.99
"58854","58854","010500020901","ME","Pleasant River Lake",39.16,9676.6
"58855","58855","010500020902","ME","Upper Pleasant River",122.31,30223.5
"58856","58856","010500020903","ME","Western Little River",57.19,14131.64
"58857","58857","010500020904","ME","Lower Pleasant River",113.28,27992.3
"58888","58888","010500020602","ME","Peaked Mountain Pond-Machias River",112.1,27700.65
"58889","58889","010500020603","ME","Middle River",33.06,8170.33
"58890","58890","010500020702","ME","Islands of Machias Bay",9.03,2231.94
"58891","58891","010500020801","ME","Chandler River",159.14,39323.11
"58927","58927","010500020906","ME","Harrington River",72.2,17840.61
"58928","58928","010500020907","ME","Islands of Pleasant Bay",3.96,979.6
"58929","58929","010500021001","ME","Beddington Lake",208.13,51430.01
"58930","58930","010500021002","ME","Schoodic Brook",48.48,11978.69
"58931","58931","010500021003","ME","Spring River",39.81,9836.64
"58932","58932","010500021004","ME","West Branch Narraguagus River",167.72,41443.98
"58933","58933","010500021005","ME","Narraguagus River",168.52,41642.48
"58934","58934","010500021007","ME","Islands of Narraguagus Bay",6.49,1604.22
"58935","58935","010500021101","ME","Tunk Lake",49.82,12310
"58980","58980","010500021105","ME","Gouldsboro Bay",27.37,6762.2
"58981","58981","010500021108","ME","Dyer Bay",14.46,3572.97
"58982","58982","010500021110","ME","Islands of Schoodic Point-Petit-Manan Point Frontal Drainages",1.04,258
"58983","58983","010500021201","ME","Brandy Pond",85.24,21062.6
"58984","58984","010500021202","ME","Buffalo Stream",74.89,18504.61
"58985","58985","010500021203","ME","Great Pond",145.51,35955.14
"58986","58986","010500021204","ME","Upper West Branch Union River",66.85,16520.06
"58987","58987","010500021205","ME","Lower West Branch Union River",101.07,24973.97
"58988","58988","010500021206","ME","Lower Lead Mountain Pond",34.34,8486.44
"59027","59027","010500021207","ME","Spectacle Pond",90.87,22454.99
"59028","59028","010500021208","ME","Middle Branch Union River",126.82,31337.22
"59029","59029","010500021209","ME","East Branch Union River",98.97,24456.5
"59031","59031","010500021211","ME","Dumb Brook",26.15,6462.21
"59032","59032","010500021212","ME","Tannery Brook",48.38,11954.32
"59033","59033","010500021215","ME","Green Lake",83.45,20621.06
"59034","59034","010500021216","ME","Graham Lake",123.3,30467.64
"59035","59035","010500021301","ME","Branch Lake",79.98,19763.95
"59036","59036","010500021302","ME","Union River",80.54,19902.15
"59037","59037","010500021303","ME","Patten Stream",87.38,21592.39
"59134","59134","010500010304","ME","Chain Stream",54.56,13482.42
"59135","59135","010500010301","ME","Pleasant Lake",54.05,13355.43
"59136","59136","010500010302","ME","Scraggly Lake",53.85,13306.3
"59137","59137","010500010305","ME","Sysladobsis Lake",112.01,27677.5
"59138","59138","010500010306","ME","Pocumcus Lake",83.43,20615.02
"59139","59139","010500010401","ME","East Musquash Lake",47.34,11697.07
"59140","59140","010500010402","ME","East Branch Big Musquash Stream",88.2,21795.2
"59141","59141","010500010403","ME","West Branch Big Musquash Stream",97.64,24127.15
"59142","59142","010500010404","ME","Flipper Creek-Big Musquash Stream",41.84,10338.78
"59143","59143","010500010501","ME","Headwaters Tomah Stream",54.07,13361.21
"59144","59144","010500010502","ME","Little Tomah Stream",59.14,14614.25
"59145","59145","010500010503","ME","Upper Tomah Stream",101.94,25188.74
"59146","59146","010500010504","ME","Jim Brown Brook",63.05,15579.41
"59147","59147","010500010505","ME","Middle Tomah Stream",60.36,14915.65
"59148","59148","010500010506","ME","Lower Tomah Stream",55.12,13619.93
"59202","59202","010500010604","ME","Big Lake",134.2,33162.67
"59203","59203","010500010601","ME","Little Musquash Stream",55.58,13733.04
"59204","59204","010500010602","ME","Little River",82.16,20301.77
"59205","59205","010500010603","ME","Clifford Stream",48.1,11886.33
"59241","59241","010500010605","ME","Huntley Brook",56.19,13883.89
"59242","59242","010500010606","ME","Grand Falls Flowage",108.97,26926.87
"59243","59243","010500010701","ME","Scott Brook",46.17,11408.07
"59244","59244","010500010706","ME","Millberry Brook",37.22,9196.5
"59245","59245","010500010801","ME","Wapsaconhagan Brook",56.18,13881.61
"59246","59246","010500020101","ME","Pocomoonshine Lake",79.55,19656.67
"59247","59247","010500020102","ME","Crawford Lake",123.01,30396.89
"59248","59248","010500020103","ME","Seavey Stream",48.75,12045.32
"59249","59249","010500020201","ME","Barrows Lake-Northern Stream",82.75,20447.66
"59959","59959","010300010605","ME","Baker Stream",51.23,12660.41
"59963","59963","010300010601","ME","Churchill Stream-Round Pond",86.9,21473.16
"59964","59964","010300010602","ME","Indian Stream",80.67,19934.22
"61342","61342","010300020104","ME","Alder Stream",133.14,32899.16
"61343","61343","010300010609","ME","Cold Stream",123.37,30485.1
"61346","61346","010300010610","ME","Dead Stream-Kennebec River",68.77,16992.44
"62359","62359","010300030105","ME","Houston Brook",48.24,11920.6
"62360","62360","010300030201","ME","Austin Pond-Austin Stream",46.84,11573.68
"62361","62361","010300030202","ME","South Branch Austin Stream",74.68,18452.83
"62364","62364","010300030203","ME","Austin Stream",113.67,28089.44
"62418","62418","010300031202","ME","Muddy Brook",50.31,12430.95
"62419","62419","010300031102","ME","Little Norridgewock Stream",102.03,25211.47
"62420","62420","010300031103","ME","Wilson Stream",111,27429.63
"62422","62422","010300031201","ME","McGurdy Stream",54.42,13447.45
"62423","62423","010300031204","ME","Lemon Stream",98.25,24278.83
"62424","62424","010300031205","ME","Pelton Brook",37.87,9357.66
"62425","62425","010300031401","ME","West Branch Wesserunsett Stream",71.59,17689.69
"62426","62426","010300031402","ME","East Branch Wesserunsett Stream",62.87,15535.45
"62606","62606","010300020504","ME","Enchanted Stream",83.36,20598.8
"62607","62607","010300020501","ME","Black Brook",50.72,12534.23
"62608","62608","010300020503","ME","Stony Brook",41.97,10371.17
"62609","62609","010300020505","ME","Salmon Stream",64.22,15869.92
"62610","62610","010300030101","ME","Kelly Brook-Kennebec River",80.37,19860.9
"62611","62611","010300030104","ME","Carrying Place Stream",42.55,10514.82
"62673","62673","010300030304","ME","Michael Stream-Kennebec River",89.84,22199.95
"62674","62674","010300030401","ME","Headwaters Carrabassett River",93.19,23026.51
"62675","62675","010300030501","ME","Rapid Stream",65.57,16203.86
"62676","62676","010300030503","ME","West Branch Carrabassett River",101.46,25070.2
"62677","62677","010300030701","ME","Upper Sandy Stream",85.69,21173.73
"62678","62678","010300030702","ME","Lower Sandy Stream",85.52,21131.24
"62679","62679","010300030703","ME","Gilman Stream",93.74,23163.97
"62680","62680","010300030801","ME","Big Brook",39.67,9802.13
"62717","62717","010300030903","ME","Orbeton Stream",153.9,38028.68
"62718","62718","010300030804","ME","Lower Carrabassett River",38.87,9604.18
"62733","62733","010300030901","ME","South Branch Sandy River",54.82,13545.1
"62743","62743","010300031002","ME","Barker Stream",50.06,12369.41
"62751","62751","010300031001","ME","Valley Brook",96.57,23863.83
"62846","62846","010300031503","ME","Black Stream",56.33,13920.18
"62848","62848","010300031405","ME","Wesserunsett Stream",64.77,16005.97
"62849","62849","010300031502","ME","Sibley Pond",70.45,17408.77
"62850","62850","010300031504","ME","Oak Stream",34.81,8601.1
"62851","62851","010300031507","ME","Holland Brook-Kennebec River",76.75,18964.44
"62852","62852","010300031602","ME","Higgins Stream",143.5,35458.96
"62911","62911","010300031904","ME","Middle Sebasticook River",113.54,28055.48
"62913","62913","010300031902","ME","Martin Stream",41.36,10221.27
"62914","62914","010300031903","ME","East Branch Sebasticook River",57.74,14266.77
"62916","62916","010300032002","ME","Unity Pond",87.82,21701.27
"62917","62917","010300032003","ME","Halfmoon Stream",97.55,24104.31
"62918","62918","010300032005","ME","Twentyfive Mile Stream",40.4,9982.8
"62919","62919","010300032101","ME","Fifteen Mile Stream",178.3,44058.43
"62920","62920","010300032102","ME","Twelvemile Brook",55.76,13777.72
"62921","62921","010300032103","ME","Pattee Pond-Pattee Pond Brook",65.1,16086.31
"62996","62996","010200050306","ME","Madagascal Pond-Madagascal Stream",133.27,32931.32
"62998","62998","010300032309","ME","Lower Cobbosseecontee Stream",84.46,20871.23
"62999","62999","010300032205","ME","Messalonskee Stream",75.8,18729.39
"63000","63000","010300032307","ME","Cold Stream",38.22,9443.88
"63001","63001","010300032308","ME","Upper Cobbosseecontee Stream",61.77,15264.67
"63002","63002","010200050309","ME","Lower Lord Brook",42.61,10529.22
"63003","63003","010200050310","ME","Cold Stream Pond-Cold Stream",116.12,28695
"63004","63004","010200050311","ME","Lower Passadumkeag River",114.08,28190.22
"63005","63005","010200050401","ME","Pollard Brook-Penobscot River",76.36,18869.88
"63006","63006","010200050402","ME","Olamon Stream",139.08,34366.72
"63009","63009","010200050406","ME","Birch Stream",58.26,14397.5
"63010","63010","010200050407","ME","Lower Sunkhaze Stream",76.98,19022.78
"63011","63011","010200050501","ME","Upper Birch Stream",78.97,19512.7
"63046","63046","010300032405","ME","Bond Brook",55.29,13661.89
"63049","63049","010300032401","ME","Goff Brook",34.43,8509
"63050","63050","010300032402","ME","Threemile Pond",45.71,11296.1
"63051","63051","010300032404","ME","Riggs Branch-Kennebec River",152.57,37701.33
"63052","63052","010300032406","ME","Togus Pond",49.54,12241.81
"63053","63053","010300032409","ME","Swan Island-Kennebec River",195.07,48203.97
"63076","63076","010200050302","ME","Taylor Brook",44.61,11023.19
"63077","63077","010200050303","ME","Upper Passadumkeag River",115.11,28443.5
"63078","63078","010200050304","ME","Lower Pistol Lake-Pistol Stream",43.8,10822.62
"63079","63079","010200050305","ME","Nicatous Lake",183.62,45372.68
"63156","63156","010200050308","ME","Eskutassis Pond-Eskutassis Stream",48.21,11912.45
